Lx=8
Lz=8
15.524999999999999,23.287499999999998,83.3125,927,1
38.8125,5.175,77.9375,1853,1
15.524999999999999,25.875,75.25,956,1
33.637499999999996,36.225,34.9375,1773,-1
5.175,18.112499999999997,40.3125,367,1
5.175,31.049999999999997,64.5,472,1
0.0,5.175,53.75,52,1
15.524999999999999,28.4625,40.3125,943,1
31.049999999999997,10.35,64.5,1624,1
25.875,25.875,53.75,1460,1
38.8125,12.9375,59.125,1878,-1
12.9375,7.762499999999999,48.375,562,1
18.112499999999997,25.875,2.6875,929,1
38.8125,18.112499999999997,26.875,1898,-1
36.225,33.637499999999996,61.8125,2007,-1
15.524999999999999,23.287499999999998,8.0625,899,1
7.762499999999999,28.4625,80.625,446,-1
23.287499999999998,7.762499999999999,59.125,1078,-1
20.7,33.637499999999996,83.3125,1247,-1
2.5875,5.175,24.1875,41,1
25.875,38.8125,29.5625,1515,-1
31.049999999999997,15.524999999999999,43.0,1648,-1
20.7,15.524999999999999,21.5,1128,-1
25.875,20.7,43.0,1424,-1
20.7,38.8125,18.8125,1255,-1
20.7,31.049999999999997,21.5,1224,1
15.524999999999999,0.0,53.75,788,-1
15.524999999999999,38.8125,18.8125,999,1
25.875,15.524999999999999,64.5,1400,1
38.8125,5.175,56.4375,1845,-1
38.8125,33.637499999999996,37.625,1998,-1
25.875,7.762499999999999,18.8125,1319,1
33.637499999999996,10.35,56.4375,1621,-1
2.5875,33.637499999999996,59.125,214,1
5.175,0.0,53.75,276,1
18.112499999999997,31.049999999999997,24.1875,969,1
5.175,20.7,43.0,400,1
31.049999999999997,12.9375,83.3125,1631,-1
10.35,2.5875,29.5625,523,1
10.35,25.875,32.25,684,1
36.225,25.875,64.5,1976,-1
23.287499999999998,2.5875,69.875,1050,1
36.225,36.225,43.0,2032,-1
23.287499999999998,18.112499999999997,69.875,1146,1
20.7,2.5875,51.0625,1043,1
12.9375,20.7,2.6875,641,1
33.637499999999996,18.112499999999997,59.125,1654,-1
38.8125,20.7,13.4375,1925,-1
33.637499999999996,33.637499999999996,16.125,1734,-1
7.762499999999999,15.524999999999999,24.1875,361,1
33.637499999999996,2.5875,16.125,1542,-1
20.7,5.175,32.25,1068,1
20.7,38.8125,61.8125,1271,1
7.762499999999999,31.049999999999997,13.4375,453,1
28.4625,12.9375,26.875,1354,1
25.875,5.175,75.25,1340,1
15.524999999999999,12.9375,8.0625,835,1
10.35,20.7,21.5,648,1
15.524999999999999,10.35,21.5,840,1
38.8125,36.225,56.4375,2037,1
15.524999999999999,5.175,43.0,816,1
5.175,25.875,53.75,436,1
18.112499999999997,0.0,24.1875,777,1
7.762499999999999,23.287499999999998,26.875,394,1
2.5875,23.287499999999998,37.625,142,1
0.0,20.7,0.0,128,1
31.049999999999997,7.762499999999999,40.3125,1583,-1
25.875,12.9375,83.3125,1375,-1
33.637499999999996,28.4625,80.625,1726,1
31.049999999999997,36.225,10.75,1764,1
0.0,7.762499999999999,40.3125,47,1
31.049999999999997,2.5875,40.3125,1551,-1
18.112499999999997,10.35,45.6875,849,1
18.112499999999997,36.225,2.6875,993,-1
38.8125,33.637499999999996,69.875,2010,-1
20.7,10.35,32.25,1100,1
15.524999999999999,2.5875,29.5625,779,1
25.875,28.4625,18.8125,1447,1
31.049999999999997,15.524999999999999,10.75,1636,-1
10.35,0.0,0.0,512,-1
10.35,33.637499999999996,8.0625,707,1
0.0,36.225,0.0,224,1
2.5875,38.8125,5.375,226,1
0.0,23.287499999999998,51.0625,147,1
31.049999999999997,10.35,43.0,1616,-1
2.5875,15.524999999999999,34.9375,109,1
5.175,2.5875,61.8125,279,1
5.175,25.875,0.0,416,1
20.7,2.5875,40.3125,1039,1
33.637499999999996,5.175,56.4375,1589,-1
33.637499999999996,18.112499999999997,48.375,1650,-1
20.7,25.875,53.75,1204,1
18.112499999999997,5.175,24.1875,809,1
12.9375,10.35,45.6875,593,1
2.5875,7.762499999999999,59.125,54,1
38.8125,28.4625,69.875,1978,1
23.287499999999998,15.524999999999999,2.6875,1121,1
25.875,36.225,75.25,1532,1
38.8125,0.0,77.9375,1821,-1
25.875,23.287499999999998,18.8125,1415,1
33.637499999999996,20.7,13.4375,1669,-1
18.112499999999997,33.637499999999996,48.375,978,1
0.0,0.0,32.25,12,1
12.9375,20.7,67.1875,665,-1
2.5875,12.9375,80.625,94,1
36.225,15.524999999999999,10.75,1892,-1
31.049999999999997,38.8125,72.5625,1787,1
12.9375,10.35,34.9375,589,1
0.0,25.875,0.0,160,1
12.9375,36.225,34.9375,749,1
7.762499999999999,15.524999999999999,34.9375,365,1
10.35,0.0,10.75,516,1
20.7,36.225,53.75,1268,-1
5.175,23.287499999999998,18.8125,391,1
7.762499999999999,5.175,2.6875,289,1
33.637499999999996,20.7,24.1875,1673,-1
5.175,25.875,43.0,432,1
36.225,28.4625,18.8125,1959,-1
23.287499999999998,20.7,45.6875,1169,-1
18.112499999999997,0.0,56.4375,789,1
36.225,5.175,0.0,1824,-1
33.637499999999996,28.4625,69.875,1722,1
