Lx=8
Lz=8
0.0,0.0,0.0,-1,0.0,0
2.5875,0.0,2.6875,0,0.0,1
2.5875,2.5875,5.375,-1,-0.0,2
0.0,2.5875,8.0625,0,0.0,3
0.0,0.0,10.75,0,0.0,4
2.5875,0.0,13.4375,0,0.0,5
2.5875,2.5875,16.125,0,0.0,6
0.0,2.5875,18.8125,0,0.0,7
0.0,0.0,21.5,1,0.0,8
2.5875,0.0,24.1875,0,0.0,9
2.5875,2.5875,26.875,0,0.0,10
0.0,2.5875,29.5625,1,0.0,11
0.0,0.0,32.25,1,-0.0,12
2.5875,0.0,34.9375,-1,-0.0,13
2.5875,2.5875,37.625,0,0.0,14
0.0,2.5875,40.3125,0,0.0,15
0.0,0.0,43.0,0,0.0,16
2.5875,0.0,45.6875,0,0.0,17
2.5875,2.5875,48.375,0,0.0,18
0.0,2.5875,51.0625,0,0.0,19
0.0,0.0,53.75,0,0.0,20
2.5875,0.0,56.4375,1,-0.0,21
2.5875,2.5875,59.125,0,0.0,22
0.0,2.5875,61.8125,-1,0.0,23
0.0,0.0,64.5,1,0.0,24
2.5875,0.0,67.1875,0,0.0,25
2.5875,2.5875,69.875,1,0.0,26
0.0,2.5875,72.5625,0,0.0,27
0.0,0.0,75.25,0,0.0,28
2.5875,0.0,77.9375,1,-0.0,29
2.5875,2.5875,80.625,0,0.0,30
0.0,2.5875,83.3125,0,0.0,31
0.0,5.175,0.0,0,0.0,32
2.5875,5.175,2.6875,0,0.0,33
2.5875,7.762499999999999,5.375,0,0.0,34
0.0,7.762499999999999,8.0625,0,0.0,35
0.0,5.175,10.75,0,0.0,36
2.5875,5.175,13.4375,0,0.0,37
2.5875,7.762499999999999,16.125,0,0.0,38
0.0,7.762499999999999,18.8125,1,-0.0,39
0.0,5.175,21.5,0,0.0,40
2.5875,5.175,24.1875,-1,0.0,41
2.5875,7.762499999999999,26.875,0,0.0,42
0.0,7.762499999999999,29.5625,0,0.0,43
0.0,5.175,32.25,0,0.0,44
2.5875,5.175,34.9375,0,0.0,45
2.5875,7.762499999999999,37.625,1,0.0,46
0.0,7.762499999999999,40.3125,-1,-0.0,47
0.0,5.175,43.0,0,0.0,48
2.5875,5.175,45.6875,0,0.0,49
2.5875,7.762499999999999,48.375,-1,0.0,50
0.0,7.762499999999999,51.0625,0,0.0,51
0.0,5.175,53.75,-1,-0.0,52
2.5875,5.175,56.4375,1,-0.0,53
2.5875,7.762499999999999,59.125,1,-0.0,54
0.0,7.762499999999999,61.8125,0,0.0,55
0.0,5.175,64.5,0,0.0,56
2.5875,5.175,67.1875,-1,-0.0,57
2.5875,7.762499999999999,69.875,0,0.0,58
0.0,7.762499999999999,72.5625,-1,0.0,59
0.0,5.175,75.25,0,0.0,60
2.5875,5.175,77.9375,0,0.0,61
2.5875,7.762499999999999,80.625,-1,0.0,62
0.0,7.762499999999999,83.3125,0,0.0,63
0.0,10.35,0.0,-1,-0.0,64
2.5875,10.35,2.6875,0,0.0,65
2.5875,12.9375,5.375,-1,-0.0,66
0.0,12.9375,8.0625,1,0.0,67
0.0,10.35,10.75,1,0.0,68
2.5875,10.35,13.4375,1,-0.0,69
2.5875,12.9375,16.125,0,0.0,70
0.0,12.9375,18.8125,0,0.0,71
0.0,10.35,21.5,0,0.0,72
2.5875,10.35,24.1875,0,0.0,73
2.5875,12.9375,26.875,0,0.0,74
0.0,12.9375,29.5625,0,0.0,75
0.0,10.35,32.25,1,-0.0,76
2.5875,10.35,34.9375,0,0.0,77
2.5875,12.9375,37.625,0,0.0,78
0.0,12.9375,40.3125,0,0.0,79
0.0,10.35,43.0,0,0.0,80
2.5875,10.35,45.6875,-1,-0.0,81
2.5875,12.9375,48.375,0,0.0,82
0.0,12.9375,51.0625,1,0.0,83
0.0,10.35,53.75,1,-0.0,84
2.5875,10.35,56.4375,0,0.0,85
2.5875,12.9375,59.125,1,-0.0,86
0.0,12.9375,61.8125,-1,0.0,87
0.0,10.35,64.5,0,0.0,88
2.5875,10.35,67.1875,0,0.0,89
2.5875,12.9375,69.875,1,0.0,90
0.0,12.9375,72.5625,1,0.0,91
0.0,10.35,75.25,-1,0.0,92
2.5875,10.35,77.9375,0,0.0,93
2.5875,12.9375,80.625,-1,-0.0,94
0.0,12.9375,83.3125,0,0.0,95
0.0,15.524999999999999,0.0,-1,0.0,96
2.5875,15.524999999999999,2.6875,1,0.0,97
2.5875,18.112499999999997,5.375,-1,0.0,98
0.0,18.112499999999997,8.0625,0,0.0,99
0.0,15.524999999999999,10.75,0,0.0,100
2.5875,15.524999999999999,13.4375,0,0.0,101
2.5875,18.112499999999997,16.125,0,0.0,102
0.0,18.112499999999997,18.8125,1,0.0,103
0.0,15.524999999999999,21.5,-1,0.0,104
2.5875,15.524999999999999,24.1875,0,0.0,105
2.5875,18.112499999999997,26.875,0,0.0,106
0.0,18.112499999999997,29.5625,0,0.0,107
0.0,15.524999999999999,32.25,0,0.0,108
2.5875,15.524999999999999,34.9375,-1,-0.0,109
2.5875,18.112499999999997,37.625,0,0.0,110
0.0,18.112499999999997,40.3125,0,0.0,111
0.0,15.524999999999999,43.0,0,0.0,112
2.5875,15.524999999999999,45.6875,0,0.0,113
2.5875,18.112499999999997,48.375,0,0.0,114
0.0,18.112499999999997,51.0625,0,0.0,115
0.0,15.524999999999999,53.75,0,0.0,116
2.5875,15.524999999999999,56.4375,0,0.0,117
2.5875,18.112499999999997,59.125,1,0.0,118
0.0,18.112499999999997,61.8125,1,-0.0,119
0.0,15.524999999999999,64.5,0,0.0,120
2.5875,15.524999999999999,67.1875,-1,0.0,121
2.5875,18.112499999999997,69.875,0,0.0,122
0.0,18.112499999999997,72.5625,0,0.0,123
0.0,15.524999999999999,75.25,0,0.0,124
2.5875,15.524999999999999,77.9375,0,0.0,125
2.5875,18.112499999999997,80.625,0,0.0,126
0.0,18.112499999999997,83.3125,0,0.0,127
0.0,20.7,0.0,-1,-0.0,128
2.5875,20.7,2.6875,-1,0.0,129
2.5875,23.287499999999998,5.375,1,-0.0,130
0.0,23.287499999999998,8.0625,-1,0.0,131
0.0,20.7,10.75,0,0.0,132
2.5875,20.7,13.4375,0,0.0,133
2.5875,23.287499999999998,16.125,0,0.0,134
0.0,23.287499999999998,18.8125,0,0.0,135
0.0,20.7,21.5,0,0.0,136
2.5875,20.7,24.1875,0,0.0,137
2.5875,23.287499999999998,26.875,1,-0.0,138
0.0,23.287499999999998,29.5625,0,0.0,139
0.0,20.7,32.25,0,0.0,140
2.5875,20.7,34.9375,0,0.0,141
2.5875,23.287499999999998,37.625,1,-0.0,142
0.0,23.287499999999998,40.3125,1,-0.0,143
0.0,20.7,43.0,-1,0.0,144
2.5875,20.7,45.6875,-1,0.0,145
2.5875,23.287499999999998,48.375,0,0.0,146
0.0,23.287499999999998,51.0625,-1,-0.0,147
0.0,20.7,53.75,0,0.0,148
2.5875,20.7,56.4375,0,0.0,149
