Lx=6
Lz=6
10.35,18.112499999999997,61.8125,383,1
0.0,0.0,0.0,0,1
5.175,15.524999999999999,32.25,228,-1
7.762499999999999,10.35,45.6875,209,-1
25.875,15.524999999999999,43.0,808,1
2.5875,20.7,2.6875,97,-1
2.5875,0.0,45.6875,17,-1
28.4625,0.0,24.1875,729,-1
20.7,7.762499999999999,40.3125,615,1
25.875,5.175,53.75,764,1
28.4625,0.0,56.4375,741,-1
7.762499999999999,23.287499999999998,59.125,262,-1
7.762499999999999,0.0,45.6875,161,1
2.5875,7.762499999999999,37.625,38,-1
28.4625,23.287499999999998,37.625,830,1
20.7,15.524999999999999,43.0,664,1
25.875,15.524999999999999,0.0,792,1
2.5875,25.875,2.6875,121,-1
7.762499999999999,5.175,34.9375,181,1
10.35,20.7,10.75,388,1
0.0,12.9375,51.0625,67,-1
25.875,18.112499999999997,51.0625,811,1
15.524999999999999,12.9375,61.8125,503,1
2.5875,5.175,13.4375,29,-1
12.9375,12.9375,26.875,346,1
7.762499999999999,28.4625,16.125,270,-1
25.875,10.35,21.5,776,-1
10.35,10.35,0.0,336,1
25.875,7.762499999999999,40.3125,759,1
20.7,12.9375,51.0625,643,1
20.7,25.875,10.75,700,1
12.9375,15.524999999999999,13.4375,365,1
12.9375,20.7,56.4375,405,1
20.7,7.762499999999999,51.0625,619,1
25.875,18.112499999999997,61.8125,815,1
28.4625,20.7,24.1875,825,1
12.9375,10.35,45.6875,353,1
5.175,23.287499999999998,18.8125,247,-1
25.875,5.175,21.5,752,1
28.4625,12.9375,16.125,774,-1
28.4625,12.9375,59.125,790,1
7.762499999999999,2.5875,59.125,166,1
12.9375,12.9375,16.125,342,1
10.35,5.175,53.75,332,1
12.9375,2.5875,16.125,294,-1
28.4625,2.5875,37.625,734,-1
18.112499999999997,2.5875,59.125,454,-1
15.524999999999999,28.4625,40.3125,567,1
10.35,12.9375,18.8125,343,1
5.175,25.875,43.0,280,-1
2.5875,18.112499999999997,26.875,82,-1
28.4625,0.0,34.9375,733,-1
15.524999999999999,5.175,0.0,456,-1
23.287499999999998,7.762499999999999,37.625,614,1
10.35,20.7,0.0,384,1
12.9375,23.287499999999998,48.375,402,1
7.762499999999999,0.0,13.4375,149,1
23.287499999999998,5.175,24.1875,609,1
10.35,7.762499999999999,18.8125,319,1
10.35,23.287499999999998,18.8125,391,1
18.112499999999997,18.112499999999997,5.375,506,1
23.287499999999998,12.9375,48.375,642,1
18.112499999999997,5.175,45.6875,473,1
15.524999999999999,12.9375,51.0625,499,1
20.7,20.7,53.75,692,-1
10.35,15.524999999999999,32.25,372,1
15.524999999999999,0.0,0.0,432,-1
2.5875,18.112499999999997,48.375,90,-1
20.7,12.9375,18.8125,631,1
18.112499999999997,7.762499999999999,48.375,474,1
20.7,10.35,21.5,632,1
15.524999999999999,0.0,21.5,440,-1
15.524999999999999,23.287499999999998,40.3125,543,1
7.762499999999999,23.287499999999998,37.625,254,-1
23.287499999999998,12.9375,16.125,630,1
15.524999999999999,25.875,53.75,572,1
23.287499999999998,0.0,56.4375,597,-1
0.0,28.4625,40.3125,135,1
12.9375,0.0,34.9375,301,-1
20.7,10.35,0.0,624,1
12.9375,7.762499999999999,16.125,318,1
28.4625,18.112499999999997,16.125,798,1
23.287499999999998,23.287499999999998,48.375,690,1
7.762499999999999,2.5875,48.375,162,1
7.762499999999999,23.287499999999998,26.875,250,-1
12.9375,10.35,13.4375,341,1
18.112499999999997,7.762499999999999,16.125,462,-1
23.287499999999998,7.762499999999999,48.375,618,1
28.4625,0.0,45.6875,737,-1
10.35,23.287499999999998,51.0625,403,-1
25.875,12.9375,29.5625,779,1
5.175,20.7,32.25,252,-1
15.524999999999999,25.875,43.0,568,1
0.0,15.524999999999999,43.0,88,-1
25.875,0.0,53.75,740,-1
18.112499999999997,25.875,2.6875,553,1
7.762499999999999,18.112499999999997,59.125,238,1
7.762499999999999,10.35,13.4375,197,1
20.7,18.112499999999997,18.8125,655,1
10.35,7.762499999999999,61.8125,335,1
15.524999999999999,23.287499999999998,51.0625,547,1
28.4625,15.524999999999999,56.4375,813,1
0.0,23.287499999999998,40.3125,111,-1
20.7,15.524999999999999,32.25,660,1
2.5875,20.7,24.1875,105,-1
18.112499999999997,28.4625,59.125,574,1
10.35,7.762499999999999,29.5625,323,1
18.112499999999997,23.287499999999998,37.625,542,1
2.5875,7.762499999999999,48.375,42,1
18.112499999999997,10.35,56.4375,501,1
15.524999999999999,7.762499999999999,51.0625,475,1
10.35,0.0,0.0,288,1
20.7,0.0,10.75,580,-1
18.112499999999997,28.4625,26.875,562,1
10.35,18.112499999999997,51.0625,379,1
28.4625,28.4625,26.875,850,1
23.287499999999998,2.5875,26.875,586,1
5.175,5.175,43.0,184,1
5.175,2.5875,61.8125,167,1
15.524999999999999,10.35,0.0,480,1
5.175,0.0,10.75,148,1
23.287499999999998,15.524999999999999,34.9375,661,1
12.9375,2.5875,26.875,298,-1
20.7,23.287499999999998,29.5625,683,1
0.0,15.524999999999999,10.75,76,-1
28.4625,15.524999999999999,45.6875,809,1
28.4625,28.4625,5.375,842,1
2.5875,25.875,13.4375,125,-1
23.287499999999998,20.7,34.9375,685,1
20.7,10.35,53.75,644,1
15.524999999999999,25.875,0.0,552,1
12.9375,10.35,2.6875,337,1
25.875,20.7,53.75,836,1
5.175,18.112499999999997,29.5625,227,-1
10.35,10.35,53.75,356,-1
2.5875,5.175,45.6875,41,1
15.524999999999999,2.5875,8.0625,435,-1
25.875,20.7,21.5,824,1
10.35,12.9375,8.0625,339,1
25.875,25.875,43.0,856,1
20.7,23.287499999999998,61.8125,695,1
5.175,15.524999999999999,21.5,224,-1
7.762499999999999,2.5875,37.625,158,1
23.287499999999998,23.287499999999998,37.625,686,1
15.524999999999999,23.287499999999998,8.0625,531,1
10.35,28.4625,29.5625,419,1
5.175,28.4625,40.3125,279,-1
18.112499999999997,7.762499999999999,26.875,466,1
18.112499999999997,0.0,34.9375,445,1
23.287499999999998,5.175,13.4375,605,1
20.7,20.7,21.5,680,1
2.5875,10.35,56.4375,69,-1
25.875,25.875,10.75,844,1
2.5875,20.7,45.6875,113,-1
20.7,10.35,32.25,636,1
7.762499999999999,2.5875,16.125,150,1
20.7,12.9375,61.8125,647,1
15.524999999999999,15.524999999999999,43.0,520,1
18.112499999999997,0.0,2.6875,433,-1
25.875,15.524999999999999,32.25,804,1
12.9375,5.175,2.6875,313,-1
15.524999999999999,15.524999999999999,53.75,524,1
12.9375,10.35,34.9375,349,1
0.0,7.762499999999999,51.0625,43,1
